people_ID,20-Mar-20,,,,
19301,49.4272507,,,,
19004,46.6002572,,,,
18992,48.93525264,,,,
6354,47.36736642,,,,
6545,66.98018778,,,,
19067,46.63628195,,,,
19861,46.46743949,,,,
7004,52.30082899,,,,
7063,50.56909318,,,,
19640,44.93480248,,,,
6974,50.33050516,,,,
19909,48.59029305,,,,
19735,48.16405302,,,,
6584,67.51647441,,,,
7109,50.15633621,,,,
19294,51.30950436,,,,
6828,48.78779353,,,,
6518,50.02997357,,,,
19153,49.29258208,,,,
6593,46.1957764,,,,
19868,47.43051858,,,,
19396,46.65659785,,,,
6929,64.25989914,,,,
20018,66.88492326,,,,
20061,51.46102237,,,,
19442,50.92564315,,,,
19467,49.91494364,,,,
6399,49.51132219,,,,
6898,56.74027517,,,,
6799,51.78762463,,,,
19987,50.73016968,,,,
19393,49.36425967,,,,
19650,51.39038647,,,,
20141,52.58789959,,,,
19697,51.36587376,,,,
19504,48.72785988,,,,
7148,46.60766709,,,,
18972,53.35306862,,,,
20156,51.84773153,,,,
19096,55.54697577,,,,
6927,54.4273567,,,,
6371,50.05834856,,,,
7293,48.73212797,,,,
20045,51.06145972,,,,
7385,54.10395572,,,,
7382,60.05893471,,,,
7227,57.44713362,,,,
19844,45.36611615,,,,
7407,49.3166551,,,,
19364,64.49294334,,,,
19641,50.42251409,,,,
19943,47.01937295,,,,
6647,54.19065354,,,,
19382,54.19356292,,,,
7255,49.40785546,,,,
7406,48.25318398,,,,
20092,51.04031631,,,,
7062,49.71983167,,,,
19543,47.96783801,,,,
6471,44.57376868,,,,
19732,49.27522334,,,,
19402,53.20868597,,,,
19842,53.21804653,,,,
7145,49.24591702,,,,
19053,57.27717251,,,,
19147,53.18118735,,,,
18954,48.60229787,,,,
19136,52.02751342,,,,
19443,48.89973977,,,,
6832,51.1943317,,,,
6572,49.46661711,,,,
6835,61.82882663,,,,
6420,52.11979057,,,,
7516,54.39588491,,,,
19796,49.74353885,,,,
6327,47.8030212,,,,
7331,46.83108493,,,,
20005,54.50137712,,,,
19655,51.05564758,,,,
7253,52.0625326,,,,
6968,64.16989376,,,,
19214,47.81938527,,,,
7510,53.18310483,,,,
20116,50.75392047,,,,
6532,47.64469892,,,,
7489,50.31264435,,,,
7267,51.31625744,,,,
6611,47.37978398,,,,
7030,48.87876774,,,,
6680,51.76029052,,,,
6866,45.33414087,,,,
6766,53.02043283,,,,
18958,46.5325135,,,,
6505,60.1082087,,,,
19223,46.06106533,,,,
6959,51.1624891,,,,
7461,60.84486866,,,,
19195,64.46681532,,,,
6533,50.10268429,,,,
18949,47.33784207,,,,
19757,46.45223453,,,,
6456,50.53138034,,,,
19827,51.6822273,,,,
19137,48.02886844,,,,
19309,45.68451294,,,,
19793,48.55287485,,,,
6574,48.70021858,,,,
7205,51.29796244,,,,
7328,60.53715515,,,,
19992,51.03891606,,,,
6335,52.60977438,,,,
19113,62.5106354,,,,
6945,48.1060079,,,,
19711,50.79383937,,,,
7482,48.17891035,,,,
19677,47.2265411,,,,
6612,49.27504077,,,,
7199,55.45691588,,,,
7310,46.97796796,,,,
19777,53.26973588,,,,
19918,51.93747335,,,,
6849,49.46212927,,,,
19204,51.59102246,,,,
19648,46.4999606,,,,
19951,49.08039943,,,,
20118,47.38019007,,,,
7079,49.12910041,,,,
19321,54.37770459,,,,
7006,57.66259658,,,,
19176,50.1920251,,,,
19875,47.512017,,,,
20110,46.28473165,,,,
6563,59.40489683,,,,
19343,52.35766284,,,,
19184,72.87354199,,,,
19984,47.30390841,,,,
6659,50.3953616,,,,
6597,50.61563734,,,,
6527,49.72708653,,,,
19891,52.13194189,,,,
7112,67.14052739,,,,
6433,48.99081448,,,,
7170,45.4223571,,,,
7072,48.73448886,,,,
7515,50.72696707,,,,
20147,67.5933623,,,,
6544,48.4026253,,,,
19412,50.74581409,,,,
7241,50.19368401,,,,
6938,50.04662859,,,,
7287,48.6656184,,,,
19567,45.62914576,,,,
20004,49.00553209,,,,
6747,48.14625007,,,,
18934,60.22349274,,,,
19941,53.65761637,,,,
19551,48.89705379,,,,
6422,49.63063417,,,,
6724,50.2563802,,,,
6502,53.58435229,,,,
6348,46.62547674,,,,
18976,50.63220493,,,,
19597,48.03631545,,,,
6580,48.59802794,,,,
19927,48.34827649,,,,
6889,48.45370302,,,,
6668,43.20857654,,,,
20075,46.29095593,,,,
7247,50.74642341,,,,
19528,50.23120412,,,,
7409,66.77676786,,,,
19031,62.2203112,,,,
19753,64.31443231,,,,
19254,47.80210425,,,,
19673,52.85416639,,,,
19914,49.5687222,,,,
7235,48.86245367,,,,
19249,46.03281528,,,,
19496,53.66763217,,,,
19123,59.56687022,,,,
18955,45.83355782,,,,
6710,47.22563921,,,,
6525,48.16432533,,,,
7393,47.08940692,,,,
6690,51.53121148,,,,
6787,45.67059998,,,,
6823,46.33789015,,,,
6552,61.59578102,,,,
6623,49.49989679,,,,
7496,45.21383399,,,,
19766,52.56444527,,,,
7380,48.98076616,,,,
6487,51.64792554,,,,
7119,46.14772962,,,,
19644,49.26923487,,,,
6332,50.77425991,,,,
7215,48.29722249,,,,
19871,49.38790608,,,,
7280,45.822569,,,,
19662,66.99360374,,,,
19166,50.67321451,,,,
7304,49.07551306,,,,
7327,48.88395651,,,,
7101,47.74061887,,,,
6465,48.2168252,,,,
7436,62.47327691,,,,
20150,46.37825455,,,,
19218,50.04256538,,,,
20105,48.71067043,,,,
20041,47.2463931,,,,
19690,43.59321587,,,,
7157,48.27928958,,,,
19317,47.45831326,,,,
19682,45.47894204,,,,
6435,48.46697865,,,,
7525,47.08267353,,,,
6634,45.98799205,,,,
6682,47.88845623,,,,
7047,59.20423306,,,,
7359,65.10049138,,,,
7110,58.71577164,,,,
6446,47.57118525,,,,
19371,43.67493211,,,,
7155,49.70278513,,,,
19936,52.05607166,,,,
19380,55.18302783,,,,
19558,51.94941907,,,,
19339,48.26688145,,,,
6839,50.9117332,,,,
19200,49.25847263,,,,
19541,48.30826681,,,,
19400,50.05300446,,,,
19017,49.46687189,,,,
6735,62.64139189,,,,
6474,48.29821543,,,,
7226,48.84702563,,,,
20037,43.92130419,,,,
20123,60.77165797,,,,
6351,49.19125629,,,,
6561,47.93309852,,,,
19466,48.44211533,,,,
19969,50.05323625,,,,
19874,50.73611936,,,,
6916,47.69653327,,,,
6993,47.61353214,,,,
20096,46.61128336,,,,
7158,60.95033213,,,,
6760,47.84263096,,,,
7076,62.26376509,,,,
19820,63.90268492,,,,
18926,45.49764043,,,,
20049,47.08125949,,,,
19902,60.11987372,,,,
6708,63.69605528,,,,
6639,56.03687332,,,,
19361,51.46309135,,,,
7210,48.46352313,,,,
7085,47.30582898,,,,
7050,68.86524989,,,,
7355,46.85983205,,,,
6803,50.79710018,,,,
7440,47.23870975,,,,
7060,64.31706835,,,,
19782,51.23907115,,,,
19069,57.98835161,,,,
19074,47.93398411,,,,
19344,55.19946391,,,,
19606,45.06450096,,,,
7317,51.75129576,,,,
20146,51.27174493,,,,
19427,43.91415511,,,,
19372,47.4770472,,,,
7397,48.89502075,,,,
19709,52.34161499,,,,
19729,43.7151674,,,,
20121,45.52140485,,,,
19942,49.17526207,,,,
19839,50.01239855,,,,
18977,52.48296087,,,,
19469,53.14646534,,,,
19814,51.94213662,,,,
19993,49.03268203,,,,
7103,47.29347345,,,,
19090,45.8615652,,,,
19802,43.38904715,,,,
19924,53.16196888,,,,
18965,63.0568213,,,,
18980,49.76722528,,,,
7442,50.10504325,,,,
19049,73.7448489,,,,
6463,49.0724475,,,,
7236,60.47027864,,,,
7308,58.0160477,,,,
7209,48.79305613,,,,
20060,45.29930275,,,,
6695,56.28279428,,,,
20088,46.65337673,,,,
6595,47.11341291,,,,
6985,49.26935879,,,,
19769,47.84073574,,,,
19120,47.29874191,,,,
19952,50.62187286,,,,
7025,51.20761363,,,,
19197,53.83939772,,,,
7186,47.47516728,,,,
19629,46.4829336,,,,
19923,47.05648155,,,,
6667,45.26517698,,,,
7307,62.44113759,,,,
19807,57.60741983,,,,
6905,68.18266592,,,,
19021,49.61958588,,,,
6789,46.97423553,,,,
20090,61.49742413,,,,
7136,44.41261276,,,,
19505,47.46278493,,,,
6564,65.9476044,,,,
19903,46.71844409,,,,
6679,49.37087926,,,,
19452,58.53239297,,,,
7438,67.07220723,,,,
6699,48.36021541,,,,
7173,58.65867411,,,,
6806,47.50915206,,,,
19152,50.51480999,,,,
7342,47.42300171,,,,
19491,50.63941505,,,,
19417,60.72895162,,,,
6669,47.83637755,,,,
19150,67.10936378,,,,
19635,46.92421908,,,,
19081,47.2838857,,,,
18970,55.63081298,,,,
19957,46.75862749,,,,
6405,64.59266393,,,,
7378,50.50063837,,,,
6712,45.90414286,,,,
6963,48.58463029,,,,
19104,45.20267529,,,,
19591,52.09819884,,,,
7388,46.77775461,,,,
7220,49.35827907,,,,
19390,49.64857381,,,,
20062,47.80568483,,,,
7527,55.73795905,,,,
19672,65.3446232,,,,
7201,58.20859871,,,,
7083,45.79074488,,,,
7117,49.1632329,,,,
6506,47.70242026,,,,
7454,49.12970874,,,,
19320,49.21189705,,,,
19493,45.87150363,,,,
7134,46.87695563,,,,
19860,48.10007503,,,,
19043,68.09816402,,,,
19187,48.7939626,,,,
7418,47.71807274,,,,
19297,47.43834906,,,,
19749,48.31030551,,,,
6578,47.54273733,,,,
19463,46.93954077,,,,
6731,47.01102957,,,,
20022,49.8899327,,,,
6361,49.35974273,,,,
19365,44.01132292,,,,
19590,46.26018432,,,,
6535,50.02738418,,,,
7351,49.32298349,,,,
7323,48.12478876,,,,
19878,46.51441716,,,,
7258,47.97051035,,,,
19241,58.89315892,,,,
19268,69.08210821,,,,
19873,47.7247381,,,,
6540,50.02286151,,,,
6528,60.16536763,,,,
19531,46.84803641,,,,
19845,47.74185095,,,,
6339,51.75235715,,,,
19075,49.754523,,,,
7299,50.44083765,,,,
19632,49.88589689,,,,
6384,49.4419201,,,,
6379,63.67923528,,,,
6841,50.71497112,,,,
6792,61.37671589,,,,
7361,48.40086667,,,,
19580,50.57973443,,,,
19322,48.95387031,,,,
6347,50.66271916,,,,
6879,49.67549387,,,,
19367,53.40900704,,,,
19862,49.46646267,,,,
7305,53.94801629,,,,
7216,51.33962945,,,,
6369,45.33844791,,,,
7196,50.91583207,,,,
20063,48.65637508,,,,
19938,48.53976643,,,,
7318,48.5136657,,,,
20019,62.41712262,,,,
19001,49.58045263,,,,
19960,60.96161577,,,,
6434,49.39505159,,,,
19940,53.36295809,,,,
20091,51.2989167,,,,
6791,48.24548466,,,,
19355,45.08136272,,,,
20074,52.58995245,,,,
19050,47.37600111,,,,
6801,48.87813087,,,,
7261,49.21185149,,,,
19730,57.59187213,,,,
19671,60.95485358,,,,
7335,50.01767554,,,,
19573,46.35457314,,,,
6430,49.47056507,,,,
6830,49.87725467,,,,
6726,46.09524633,,,,
6723,49.08384607,,,,
6397,76.7461966,,,,
20055,50.86752075,,,,
6935,49.74307226,,,,
6529,63.9145749,,,,
7046,45.47887469,,,,
19151,47.446632,,,,
18956,46.14890597,,,,
19829,50.02989518,,,,
19506,49.18896601,,,,
6810,70.36381212,,,,
19843,47.81038185,,,,
7121,48.41629354,,,,
19305,48.89906819,,,,
19971,50.66875215,,,,
19439,52.13896804,,,,
18979,49.89956696,,,,
19548,60.46932777,,,,
19196,51.38951585,,,,
19929,66.05585262,,,,
6758,62.13694258,,,,
19926,49.40305931,,,,
19999,50.29717389,,,,
19592,50.32303221,,,,
6744,44.00969459,,,,
19778,47.69529378,,,,
6616,47.58669537,,,,
7223,52.5747323,,,,
19574,50.30994358,,,,
19600,65.95909251,,,,
20149,48.87385615,,,,
19129,48.11177522,,,,
19429,46.70168519,,,,
20080,55.68899648,,,,
6372,48.88910286,,,,
7324,45.46139351,,,,
6605,48.95556433,,,,
19316,50.60108205,,,,
19863,62.77509349,,,,
19762,51.26433099,,,,
7023,54.55205149,,,,
6777,49.28207776,,,,
7354,45.33610282,,,,
19907,59.06694497,,,,
7102,52.39735345,,,,
20099,47.38866211,,,,
6957,48.92732311,,,,
7122,59.43173826,,,,
19920,49.83047027,,,,
19336,47.98929718,,,,
19134,59.48384463,,,,
7316,49.8643996,,,,
18953,60.83321097,,,,
6427,57.44083762,,,,
7144,65.15601222,,,,
19445,65.72840057,,,,
19624,47.79418589,,,,
7514,51.6084697,,,,
6855,50.03262124,,,,
6863,58.8015604,,,,
6452,49.06122337,,,,
19626,56.37920253,,,,
19963,40.32785099,,,,
19087,46.47034059,,,,
19262,50.09666855,,,,
6738,46.80735801,,,,
7352,51.08912628,,,,
19982,41.69573737,,,,
7449,47.00655957,,,,
19155,50.82610485,,,,
7528,48.0175731,,,,
7421,47.87572,,,,
19904,63.26443878,,,,
19654,53.8377108,,,,
20040,56.98496807,,,,
18973,46.78168997,,,,
6966,46.97640635,,,,
19237,52.32946878,,,,
7128,52.5712418,,,,
7346,42.59194633,,,,
19652,50.79565148,,,,
6755,55.62084768,,,,
6454,44.91920764,,,,
7054,58.73293578,,,,
7052,48.75045256,,,,
19603,51.94731905,,,,
19631,62.02466209,,,,
20053,47.36289227,,,,
6967,65.72502567,,,,
19363,49.6946423,,,,
19979,52.33792802,,,,
7412,49.3296793,,,,
6952,46.67532493,,,,
7481,45.10363898,,,,
6342,49.5996635,,,,
19812,50.21490272,,,,
7161,49.23541142,,,,
18993,53.71612414,,,,
19117,49.36026839,,,,
6926,42.38312647,,,,
19346,63.30279298,,,,
19228,51.65794331,,,,
19028,60.04113982,,,,
6484,44.51942574,,,,
19819,52.62418011,,,,
19383,52.07278775,,,,
19421,50.78636793,,,,
19341,47.13059802,,,,
20012,47.34970171,,,,
19637,52.44839914,,,,
20002,46.22195331,,,,
19704,62.944768,,,,
6334,48.6049592,,,,
19653,53.77929834,,,,
6769,62.97897715,,,,
7277,49.82629017,,,,
6684,45.90299732,,,,
7429,53.13466733,,,,
7038,46.04636548,,,,
6615,65.1671636,,,,
6951,49.38395566,,,,
19060,59.98482059,,,,
19349,54.57462206,,,,
19763,72.01482648,,,,
19684,43.98446825,,,,
7345,45.40042584,,,,
20115,62.16782225,,,,
18950,44.63683383,,,,
19032,49.61736799,,,,
6440,46.98089926,,,,
19966,55.51133313,,,,
6829,59.74814802,,,,
7411,47.57225222,,,,
19527,45.50969926,,,,
6365,60.52618947,,,,
7522,53.31604322,,,,
19536,57.58416662,,,,
19193,61.59554351,,,,
19107,47.73649045,,,,
20014,48.54299168,,,,
19589,47.58291006,,,,
19746,63.26229604,,,,
19450,60.27458261,,,,
6378,59.2498657,,,,
6750,68.53235114,,,,
19255,51.32329243,,,,
7350,48.85377999,,,,
19517,44.34991613,,,,
7164,45.04347636,,,,
19824,47.35828301,,,,
19169,48.77430731,,,,
7092,43.81486341,,,,
7447,49.10273142,,,,
20152,45.44433561,,,,
20044,61.10573214,,,,
7468,50.06280337,,,,
20129,47.25033938,,,,
7175,44.8132811,,,,
19221,47.08216015,,,,
7026,50.58093341,,,,
19385,50.07015543,,,,
7395,47.87348133,,,,
6753,46.42563054,,,,
19618,61.29633216,,,,
6425,45.56188809,,,,
19283,45.91404103,,,,
7488,46.11324174,,,,
7032,46.68919527,,,,
20038,57.77133667,,,,
19532,44.82307912,,,,
19232,57.00037535,,,,
6583,47.44368434,,,,
19112,48.79512639,,,,
19579,50.08790273,,,,
7281,56.19471631,,,,
7386,66.71096671,,,,
19242,47.24378901,,,,
7517,48.3790929,,,,
19078,54.62466995,,,,
6782,58.12971993,,,,
18940,46.40041933,,,,
19698,49.80332702,,,,
18945,51.9539264,,,,
6606,43.90537053,,,,
7003,51.59863866,,,,
6499,51.49850697,,,,
7268,48.10822761,,,,
6374,48.0118157,,,,
19756,65.00580369,,,,
7104,50.21369133,,,,
19065,45.93821492,,,,
7239,65.06262294,,,,
7020,63.16414021,,,,
6876,46.77367176,,,,
19008,47.91754185,,,,
6805,46.50710859,,,,
19461,48.66143858,,,,
19456,49.24719614,,,,
19594,48.63262072,,,,
6858,46.48308561,,,,
7508,47.50392343,,,,
19988,48.16460243,,,,
19892,46.55720827,,,,
19478,49.42098498,,,,
7392,47.51078953,,,,
7472,57.29246148,,,,
7118,48.14415594,,,,
6412,50.418645,,,,
6519,48.49308476,,,,
19384,47.91131175,,,,
7375,50.9663887,,,,
7415,44.3008449,,,,
19832,48.19766321,,,,
19114,56.29687574,,,,
19100,48.42093102,,,,
6410,47.75934382,,,,
7344,44.4065411,,,,
6962,67.57979461,,,,
19852,49.81166943,,,,
19901,47.12577007,,,,
18984,45.3121402,,,,
19743,48.33677728,,,,
20010,53.79316044,,,,
19300,45.80736733,,,,
7504,42.25677787,,,,
6550,50.17620139,,,,
19440,49.40742117,,,,
7477,46.60507678,,,,
20086,47.25108823,,,,
19670,48.74333633,,,,
6678,60.32835983,,,,
6904,45.93476186,,,,
18971,49.71995058,,,,
19475,49.19743419,,,,
19568,55.59839591,,,,
18996,47.20277204,,,,
7381,47.03108705,,,,
19955,64.74353128,,,,
19135,50.61399112,,,,
19715,49.39659376,,,,
7434,61.49340687,,,,
19395,44.81979635,,,,
6778,53.74462643,,,,
19018,48.22516949,,,,
19066,51.79245787,,,,
19141,47.59384144,,,,
7159,46.43745753,,,,
19035,47.60265955,,,,
20006,50.82497846,,,,
19233,45.58281133,,,,
20126,56.05732992,,,,
6391,56.33976266,,,,
18981,48.50619981,,,,
7207,52.91036372,,,,
19149,44.075683,,,,
19750,57.86911315,,,,
6796,49.76927123,,,,
19387,49.70796485,,,,
19094,48.7938001,,,,
6802,59.71116205,,,,
6543,47.02544236,,,,
6683,50.26929876,,,,
7141,50.16769631,,,,
6816,48.07011765,,,,
19795,46.61216216,,,,
7284,46.95646066,,,,
6579,50.07916942,,,,
6599,66.38725056,,,,
6896,51.08777546,,,,
7441,46.86918754,,,,
19198,47.77875551,,,,
18927,43.24790478,,,,
7356,48.19934336,,,,
7162,64.61842392,,,,
20097,45.05554128,,,,
19179,47.83699438,,,,
18990,58.55084856,,,,
6394,50.62902227,,,,
6648,64.06272665,,,,
19540,44.61513197,,,,
19837,46.91623674,,,,
7048,48.98430474,,,,
19700,45.35533442,,,,
20070,45.42981613,,,,
7009,47.77177117,,,,
6432,45.57234011,,,,
19539,49.16756387,,,,
19105,47.55084364,,,,
19295,50.90109032,,,,
6897,60.98779312,,,,
6783,49.01988211,,,,
7113,43.50873917,,,,
19849,47.54797649,,,,
6836,43.31802498,,,,
7137,48.65585027,,,,
7443,50.30927733,,,,
7523,47.67960919,,,,
7326,49.89694192,,,,
19178,58.47064774,,,,
7458,56.19380484,,,,
19981,48.96291046,,,,
7437,47.27160973,,,,
19308,50.10110995,,,,
19768,48.49991926,,,,
6827,46.65403769,,,,
6614,43.60430727,,,,
19848,46.54157257,,,,
6978,67.10824158,,,,
19124,45.57190483,,,,
7349,45.39595781,,,,
6895,59.47772103,,,,
6496,49.79819018,,,,
19958,64.2499617,,,,
18943,45.43947018,,,,
7428,49.65261425,,,,
6702,48.41298207,,,,
6749,48.10960772,,,,
20139,46.36208514,,,,
19470,46.08937465,,,,
6696,48.18413151,,,,
19944,68.53981635,,,,
19507,59.75928954,,,,
6868,49.83233787,,,,
6953,46.61617357,,,,
7012,46.30856182,,,,
19718,47.37200106,,,,
6733,67.55228206,,,,
19290,44.44313242,,,,
18997,43.83376339,,,,
19236,60.5696207,,,,
6656,46.04756865,,,,
6882,64.70348353,,,,
19428,49.1540504,,,,
6350,48.86881306,,,,
7453,44.67007221,,,,
20100,44.59334835,,,,
18937,47.32205818,,,,
6784,42.6538014,,,,
20050,47.18376347,,,,
19091,47.07380671,,,,
7097,45.30227295,,,,
19931,63.26788478,,,,
19773,45.56808411,,,,
19736,68.06012124,,,,
19974,64.52636233,,,,
7295,50.1015237,,,,
6815,50.42518845,,,,
19755,48.64197433,,,,
7337,42.94147834,,,,
19274,48.78372274,,,,
6701,47.87828828,,,,
7053,45.43635397,,,,
19080,48.90363874,,,,
19459,48.45113497,,,,
6660,49.25629988,,,,
20143,46.96362617,,,,
6768,46.73517959,,,,
6419,47.88451709,,,,
7039,62.02928259,,,,
19643,47.85002714,,,,
7139,49.1272796,,,,
19530,46.81764638,,,,
6387,45.27298613,,,,
6925,45.4499034,,,,
19434,47.69643374,,,,
18961,49.79040577,,,,
19168,55.7724669,,,,
19850,51.97913937,,,,
19985,46.39850519,,,,
6642,47.03578237,,,,
6395,47.1918459,,,,
6790,44.26871074,,,,
6363,44.4974409,,,,
19484,43.19420328,,,,
19797,60.18223697,,,,
19038,50.35754913,,,,
19055,56.32692816,,,,
19208,60.55334508,,,,
19533,49.30078611,,,,
6486,43.80418706,,,,
6429,45.9395883,,,,
19291,46.93464676,,,,
19516,46.03043277,,,,
19917,47.62658607,,,,
7181,50.66656218,,,,
20098,56.1765992,,,,
19248,44.30447785,,,,
6814,43.09152135,,,,
19324,60.01589796,,,,
19523,61.20654632,,,,
19244,48.7553709,,,,
19642,44.07122259,,,,
7301,45.31878442,,,,
19559,48.01893317,,,,
19898,50.00183825,,,,
19693,74.10767669,,,,
19056,46.99121027,,,,
7245,44.46525486,,,,
19563,46.4138334,,,,
6643,40.13141641,,,,
6714,45.05426317,,,,
20104,44.89336885,,,,
20009,44.59768624,,,,
6594,62.07260527,,,,
19961,48.82896958,,,,
7319,45.40609942,,,,
19692,47.97659008,,,,
20026,46.63212713,,,,
7019,44.07558803,,,,
6408,66.96787465,,,,
6989,52.62552574,,,,
19615,47.28403266,,,,
6444,48.9641845,,,,
19029,70.00212409,,,,
19717,45.14829103,,,,
7370,42.07074832,,,,
7506,40.76984942,,,,
18919,45.31345038,,,,
7379,76.52304864,,,,
19586,46.48066058,,,,
6480,44.82792635,,,,
20078,50.84316753,,,,
20042,43.4314895,,,,
19472,43.76646733,,,,
7143,44.35495985,,,,
19033,44.88065007,,,,
19607,65.44809586,,,,
7450,47.90516805,,,,
18916,56.7621912,,,,
7467,43.79665182,,,,
19646,46.34370382,,,,
6983,48.21774351,,,,
19990,45.63011893,,,,
19455,47.28139688,,,,
7238,45.7519198,,,,
6914,42.4847217,,,,
6883,56.33654242,,,,
7042,54.98667544,,,,
19219,47.06640466,,,,
19806,45.81436635,,,,
19497,52.58200829,,,,
7068,47.36719721,,,,
19945,53.62318134,,,,
7087,59.4573377,,,,
19027,60.01331154,,,,
19825,56.96369128,,,,
7303,44.85588092,,,,
19699,54.4944458,,,,
19061,43.25678339,,,,
7016,44.34124921,,,,
19005,48.10738544,,,,
6677,46.0218503,,,,
19162,70.26860672,,,,
19767,45.3955297,,,,
19376,50.21194283,,,,
7497,47.04044744,,,,
6934,68.10104012,,,,
19058,45.13586474,,,,
19669,46.79292018,,,,
6928,51.40848621,,,,
19787,46.98641313,,,,
19103,44.80364995,,,,
18936,48.56971985,,,,
7430,46.97651801,,,,
19726,43.69242022,,,,
18933,68.92355865,,,,
19156,61.70795098,,,,
7480,43.76148187,,,,
19560,62.95946631,,,,
19441,67.30867515,,,,
19538,55.8241085,,,,
19872,74.63921865,,,,
7439,47.36195417,,,,
19544,46.64575399,,,,
6485,47.57344465,,,,
6333,46.36179776,,,,
19703,45.54474929,,,,
6326,65.22094069,,,,
19627,44.14634104,,,,
19220,45.28721805,,,,
20140,59.39297068,,,,
20087,47.17027574,,,,
7289,56.72441136,,,,
18932,56.3334369,,,,
6381,43.33972295,,,,
6613,58.95758825,,,,
19391,46.06546077,,,,
7367,49.9695368,,,,
7123,46.32232306,,,,
7034,43.20183582,,,,
7302,48.41378116,,,,
19126,45.44402731,,,,
18994,47.42186623,,,,
19906,43.73007056,,,,
7405,55.84654523,,,,
6674,46.34202938,,,,
20127,41.79445603,,,,
6964,48.66697754,,,,
7168,60.16490234,,,,
6609,46.47987299,,,,
6700,58.4584839,,,,
7192,47.26688762,,,,
6771,66.63219855,,,,
6707,49.24381728,,,,
7341,43.33004447,,,,
19996,43.4936956,,,,
6461,44.64393205,,,,
6884,43.36654953,,,,
6892,42.99115442,,,,
19345,46.20925661,,,,
19199,46.43209909,,,,
19325,49.34629458,,,,
6539,45.9871736,,,,
19077,56.78004876,,,,
7228,40.48015517,,,,
6431,44.45920844,,,,
19432,48.92584924,,,,
7414,43.17639783,,,,
19675,48.12388918,,,,
7224,49.01540352,,,,
6840,47.40528289,,,,
7444,45.81823017,,,,
7182,61.18502422,,,,
6817,47.45861863,,,,
19426,44.42878244,,,,
19281,56.85944315,,,,
7518,47.07041171,,,,
19808,48.48667764,,,,
19826,44.13836659,,,,
18995,64.33589114,,,,
19319,42.90763918,,,,
19813,42.62502924,,,,
6857,46.9848372,,,,
19668,54.85502477,,,,
19520,50.76023707,,,,
19471,61.27093817,,,,
19464,44.38533769,,,,
19794,47.95026671,,,,
7153,43.33727563,,,,
7294,46.49342273,,,,
6954,40.21574165,,,,
19888,43.80593687,,,,
6665,42.96382055,,,,
6900,46.4564384,,,,
19045,45.08492766,,,,
6377,43.36919228,,,,
20109,45.05261156,,,,
7400,45.3443595,,,,
7193,48.82607691,,,,
6872,63.03713237,,,,
6950,46.9112237,,,,
6541,43.82705984,,,,
6415,52.04561018,,,,
19645,56.67646317,,,,
19128,48.43175944,,,,
19405,44.51649838,,,,
19352,48.16053886,,,,
7492,63.49126447,,,,
7505,42.40148944,,,,
7130,45.22245949,,,,
6494,45.32721544,,,,
19358,46.00945695,,,,
6944,48.69064293,,,,
19638,40.96636785,,,,
19831,46.21713065,,,,
18921,48.23646373,,,,
19658,44.53089741,,,,
19617,45.01689861,,,,
18944,41.22790329,,,,
6407,46.39193844,,,,
6439,46.35759401,,,,
7140,44.95353965,,,,
19847,45.19376173,,,,
20130,48.53020123,,,,
19542,48.13116413,,,,
19125,44.13250401,,,,
19510,60.67933781,,,,
6809,45.79731195,,,,
19811,43.51824923,,,,
19293,45.82765458,,,,
7329,42.23349867,,,,
20153,43.17637256,,,,
6398,45.68293493,,,,
19362,46.12030103,,,,
19557,42.26287521,,,,
6565,44.79890898,,,,
6367,45.83393776,,,,
19770,45.51209601,,,,
6973,63.13942988,,,,
19803,49.25372481,,,,
7203,43.6836598,,,,
19780,55.86168362,,,,
19660,43.1355899,,,,
6869,44.94453497,,,,
19215,48.09499625,,,,
19604,47.80842681,,,,
7398,41.7498981,,,,
7353,43.23601613,,,,
7015,48.05330567,,,,
18978,42.08797047,,,,
20144,43.37036828,,,,
18975,42.81131466,,,,
7194,43.4954114,,,,
20085,43.4413994,,,,
19954,50.75591174,,,,
6715,57.67948012,,,,
19851,42.37413329,,,,
19110,45.31391275,,,,
7250,40.70044075,,,,
7013,42.43670611,,,,
19465,42.43563233,,,,
19102,46.97139608,,,,
18969,63.27617105,,,,
19431,45.23610068,,,,
19487,45.75894876,,,,
6466,55.14038511,,,,
19894,56.67562286,,,,
7172,59.14548983,,,,
19583,43.00135961,,,,
19092,42.74703903,,,,
6955,44.26499052,,,,
6940,44.3733362,,,,
6800,47.73651789,,,,
19392,45.94760378,,,,
6960,54.12321686,,,,
7502,45.09676928,,,,
19964,49.74555798,,,,
7413,41.09657048,,,,
7010,44.37219143,,,,
19702,43.70336999,,,,
6824,45.86000502,,,,
6650,47.08540797,,,,
7425,44.10639893,,,,
6547,44.92157168,,,,
7115,44.99524445,,,,
19070,45.43349764,,,,
7315,47.42615141,,,,
6567,45.39836848,,,,
6670,45.17952485,,,,
7259,41.85025879,,,,
18987,62.26999354,,,,
7189,63.20325466,,,,
19034,42.51659603,,,,
19071,58.36498087,,,,
7445,43.97353401,,,,
19030,43.77856497,,,,
18915,43.62248477,,,,
6922,43.41375046,,,,
7473,46.29498781,,,,
6746,44.80194848,,,,
19201,43.98788878,,,,
19500,45.01179098,,,,
6762,46.18564047,,,,
6693,61.14430406,,,,
18998,46.05992641,,,,
6457,42.51521625,,,,
